strike,highPrice,lowPrice,lastPrice,priceChange,bidPrice,askPrice,volume,openInterest,premium,tradeTime,StrikeIdentifier,lastPriceIndentifier,contractDate
2.9500,0.5213,0.5213,0.5213,-0.0413,N/A,N/A,N/A,201,5213.00,05/27/21,C,s,Jan 1 2022
2.9500,0.2020,0.2114,0.2114,+0.0177,N/A,N/A,N/A,12,2114.00,05/27/21,P,s,Jan 1 2022
2.9700,0.5110,0.5110,0.5110,-0.0407,N/A,N/A,N/A,12,5110.00,05/27/21,C,s,Jan 1 2022
3.0000,0.4959,0.4959,0.4959,-0.0399,N/A,N/A,N/A,5113,4959.00,05/27/21,C,s,Jan 1 2022
3.0000,0.2280,0.2360,0.2360,+0.0192,N/A,N/A,150,3098,2360.00,05/27/21,P,s,Jan 1 2022
3.0500,0.4719,0.4719,0.4719,-0.0385,N/A,N/A,N/A,147,4719.00,05/27/21,C,s,Jan 1 2022
3.1000,0.4493,0.4360,0.4493,-0.0370,N/A,N/A,N/A,133,4493.00,05/27/21,C,s,Jan 1 2022
3.1000,0.2820,0.2893,0.2893,+0.0220,N/A,N/A,N/A,166,2893.00,05/27/21,P,s,Jan 1 2022
3.1100,0.4449,0.4449,0.4449,-0.0367,N/A,N/A,N/A,4,4449.00,05/27/21,C,s,Jan 1 2022
3.1500,0.4280,0.4280,0.4280,-0.0356,N/A,N/A,N/A,206,4280.00,05/27/21,C,s,Jan 1 2022
3.2000,0.4081,0.4081,0.4081,-0.0341,N/A,N/A,N/A,579,4081.00,05/27/21,C,s,Jan 1 2022
3.2000,0.3420,0.3481,0.3481,+0.0249,N/A,N/A,N/A,4,3481.00,05/27/21,P,s,Jan 1 2022
3.2500,0.3892,0.3892,0.3892,-0.0329,N/A,N/A,N/A,3295,3892.00,05/27/21,C,s,Jan 1 2022
3.2500,0.3740,0.3793,0.3793,+0.0262,N/A,N/A,N/A,475,3793.00,05/27/21,P,s,Jan 1 2022
3.3000,0.3715,0.3610,0.3715,-0.0317,N/A,N/A,N/A,1150,3715.00,05/27/21,C,s,Jan 1 2022
3.3000,0.4070,0.4115,0.4115,+0.0273,N/A,N/A,N/A,17,4115.00,05/27/21,P,s,Jan 1 2022
3.3500,0.3549,0.3530,0.3549,-0.0304,N/A,N/A,N/A,85,3549.00,05/27/21,C,s,Jan 1 2022
3.3600,0.3517,0.3517,0.3517,-0.0301,N/A,N/A,N/A,6,3517.00,05/27/21,C,s,Jan 1 2022
3.4000,0.3393,0.3380,0.3393,-0.0291,N/A,N/A,N/A,1170,3393.00,05/27/21,C,s,Jan 1 2022
3.4400,0.3275,0.3275,0.3275,-0.0282,N/A,N/A,N/A,55,3275.00,05/27/21,C,s,Jan 1 2022
3.4500,0.3246,0.3240,0.3246,-0.0280,N/A,N/A,N/A,17,3246.00,05/27/21,C,s,Jan 1 2022
3.5000,0.3108,0.3100,0.3108,-0.0269,N/A,N/A,N/A,5508,3108.00,05/27/21,C,s,Jan 1 2022
3.5500,0.2978,0.2980,0.2978,-0.0259,N/A,N/A,N/A,90,2978.00,05/27/21,C,s,Jan 1 2022
3.6000,0.2855,0.2860,0.2855,-0.0249,N/A,N/A,N/A,1,2855.00,05/27/21,C,s,Jan 1 2022
3.6500,0.2740,0.2750,0.2740,-0.0239,N/A,N/A,N/A,12,2740.00,05/27/21,C,s,Jan 1 2022
3.6600,0.2718,0.2718,0.2718,-0.0237,N/A,N/A,N/A,10,2718.00,05/27/21,C,s,Jan 1 2022
3.7000,0.2632,0.2650,0.2632,-0.0230,N/A,N/A,N/A,209,2632.00,05/27/21,C,s,Jan 1 2022
3.7500,0.2529,0.2550,0.2529,-0.0222,N/A,N/A,100,1313,2529.00,05/27/21,C,s,Jan 1 2022
3.9000,0.2255,0.2280,0.2255,-0.0198,N/A,N/A,N/A,48,2255.00,05/27/21,C,s,Jan 1 2022
3.9700,0.2143,0.2143,0.2143,-0.0187,N/A,N/A,N/A,3,2143.00,05/27/21,C,s,Jan 1 2022
4.0000,0.2097,0.2120,0.2097,-0.0183,N/A,N/A,7,7116,2097.00,05/27/21,C,s,Jan 1 2022
4.2000,0.1830,0.1860,0.1830,-0.0154,N/A,N/A,N/A,310,1830.00,05/27/21,C,s,Jan 1 2022
4.2500,0.1771,0.1800,0.1771,-0.0149,N/A,N/A,N/A,692,1771.00,05/27/21,C,s,Jan 1 2022
4.3000,0.1715,0.1740,0.1715,-0.0143,N/A,N/A,N/A,1000,1715.00,05/27/21,C,s,Jan 1 2022
4.3500,0.1661,0.1690,0.1661,-0.0138,N/A,N/A,N/A,180,1661.00,05/27/21,C,s,Jan 1 2022
4.4000,0.1610,0.1610,0.1610,-0.0133,N/A,N/A,N/A,120,1610.00,05/27/21,C,s,Jan 1 2022
4.5000,0.1500,0.1480,0.1512,-0.0126,0.0800,N/A,83,2076,1512.00,05/27/21,C,s,Jan 1 2022
4.6000,0.1422,0.1440,0.1422,-0.0118,N/A,N/A,N/A,111,1422.00,05/27/21,C,s,Jan 1 2022
4.7000,0.1340,0.1380,0.1340,-0.0111,N/A,N/A,N/A,381,1340.00,05/27/21,C,s,Jan 1 2022
4.7500,0.1302,0.1302,0.1302,N/A,N/A,N/A,100,100,1302.00,05/27/21,C,s,Jan 1 2022
4.8000,0.1266,0.1310,0.1266,-0.0104,N/A,N/A,N/A,11,1266.00,05/27/21,C,s,Jan 1 2022
4.9000,0.1197,0.1250,0.1197,-0.0099,N/A,N/A,N/A,305,1197.00,05/27/21,C,s,Jan 1 2022
5.0000,0.1134,0.1160,0.1134,-0.0095,0.0550,N/A,N/A,8728,1134.00,05/27/21,C,s,Jan 1 2022
5.1000,0.1075,0.1130,0.1075,-0.0091,N/A,N/A,N/A,53,1075.00,05/27/21,C,s,Jan 1 2022
5.1500,0.1047,0.1100,0.1047,-0.0089,N/A,N/A,N/A,11,1047.00,05/27/21,C,s,Jan 1 2022
5.2000,0.1021,0.1080,0.1021,-0.0087,N/A,N/A,N/A,17,1021.00,05/27/21,C,s,Jan 1 2022
5.2500,0.0995,0.1050,0.0995,-0.0086,N/A,N/A,N/A,34,995.00,05/27/21,C,s,Jan 1 2022
5.3000,0.0970,0.1030,0.0970,-0.0084,N/A,N/A,N/A,2,970.00,05/27/21,C,s,Jan 1 2022
5.3500,0.0946,0.1000,0.0946,-0.0083,N/A,N/A,N/A,35,946.00,05/27/21,C,s,Jan 1 2022
5.5000,0.0879,0.0940,0.0879,-0.0078,N/A,N/A,N/A,451,879.00,05/27/21,C,s,Jan 1 2022
5.5500,0.0858,0.0920,0.0858,-0.0077,N/A,N/A,N/A,266,858.00,05/27/21,C,s,Jan 1 2022
5.6000,0.0838,0.0900,0.0838,-0.0075,N/A,N/A,N/A,28,838.00,05/27/21,C,s,Jan 1 2022
5.7000,0.0799,0.0860,0.0799,-0.0072,N/A,N/A,N/A,51,799.00,05/27/21,C,s,Jan 1 2022
6.0000,0.0699,0.0760,0.0699,-0.0063,N/A,N/A,N/A,1869,699.00,05/27/21,C,s,Jan 1 2022
6.5000,0.0568,0.0568,0.0568,-0.0052,0.0400,N/A,N/A,100,568.00,05/27/21,C,s,Jan 1 2022
6.7500,0.0514,0.0560,0.0514,-0.0048,N/A,N/A,N/A,46,514.00,05/27/21,C,s,Jan 1 2022
1.4000,0.0018,0.0018,0.0018,+0.0001,N/A,N/A,N/A,25,18.00,05/27/21,P,,Feb 1 2022
1.5000,0.0028,0.0028,0.0028,+0.0002,N/A,N/A,N/A,305,28.00,05/27/21,P,s,Feb 1 2022
1.7000,0.0060,0.0060,0.0060,+0.0004,N/A,N/A,N/A,1000,60.00,05/27/21,P,s,Feb 1 2022
1.7500,0.0073,0.0073,0.0073,+0.0005,N/A,N/A,N/A,525,73.00,05/27/21,P,s,Feb 1 2022
1.9000,0.0128,0.0128,0.0128,+0.0010,N/A,N/A,N/A,75,128.00,05/27/21,P,s,Feb 1 2022
2.0000,0.0185,0.0185,0.0185,+0.0015,N/A,N/A,N/A,2829,185.00,05/27/21,P,s,Feb 1 2022
2.0500,0.0221,0.0221,0.0221,+0.0018,N/A,N/A,N/A,3,221.00,05/27/21,P,s,Feb 1 2022
2.1000,0.0262,0.0262,0.0262,+0.0022,N/A,N/A,N/A,133,262.00,05/27/21,P,s,Feb 1 2022
2.1500,0.0311,0.0311,0.0311,+0.0026,N/A,N/A,N/A,200,311.00,05/27/21,P,s,Feb 1 2022
2.2000,0.0370,0.0370,0.0370,+0.0033,N/A,N/A,N/A,1012,370.00,05/27/21,P,s,Feb 1 2022
2.2500,0.0442,0.0442,0.0442,+0.0041,N/A,N/A,N/A,2823,442.00,05/27/21,P,s,Feb 1 2022
2.3000,0.0526,0.0526,0.0526,+0.0050,N/A,N/A,N/A,22,526.00,05/27/21,P,s,Feb 1 2022
2.3500,0.0624,0.0624,0.0624,+0.0062,N/A,N/A,N/A,27,624.00,05/27/21,P,s,Feb 1 2022
2.3800,0.8787,0.8787,0.8787,-0.0491,N/A,N/A,N/A,16,8787.00,05/27/21,C,s,Feb 1 2022
2.4000,0.0735,0.0735,0.0735,+0.0074,N/A,N/A,N/A,478,735.00,05/27/21,P,s,Feb 1 2022
2.4200,0.0783,0.0783,0.0783,+0.0079,N/A,N/A,N/A,12,783.00,05/27/21,P,s,Feb 1 2022
2.4500,0.0859,0.0859,0.0859,+0.0087,N/A,N/A,N/A,17,859.00,05/27/21,P,s,Feb 1 2022
2.4600,0.8184,0.8184,0.8184,-0.0470,N/A,N/A,N/A,12,8184.00,05/27/21,C,s,Feb 1 2022
2.4600,0.0885,0.0885,0.0885,+0.0089,N/A,N/A,N/A,17,885.00,05/27/21,P,s,Feb 1 2022
2.5000,0.7893,0.7893,0.7893,-0.0461,N/A,N/A,N/A,558,7893.00,05/27/21,C,s,Feb 1 2022
2.5000,0.0995,0.0995,0.0995,+0.0099,N/A,N/A,50,4219,995.00,05/27/21,P,s,Feb 1 2022
2.5300,0.7682,0.7682,0.7682,-0.0452,N/A,N/A,N/A,1,7682.00,05/27/21,C,s,Feb 1 2022
2.5400,0.7613,0.7613,0.7613,-0.0449,N/A,N/A,N/A,17,7613.00,05/27/21,C,s,Feb 1 2022
2.5500,0.1040,0.1146,0.1146,+0.0114,N/A,N/A,N/A,155,1146.00,05/27/21,P,s,Feb 1 2022
2.5700,0.7410,0.7410,0.7410,-0.0440,N/A,N/A,N/A,17,7410.00,05/27/21,C,s,Feb 1 2022
2.6000,0.7212,0.7212,0.7212,-0.0432,N/A,N/A,N/A,219,7212.00,05/27/21,C,s,Feb 1 2022
2.6000,0.1210,0.1313,0.1313,+0.0128,N/A,N/A,N/A,1265,1313.00,05/27/21,P,s,Feb 1 2022
2.6400,0.6957,0.6957,0.6957,-0.0421,N/A,N/A,N/A,12,6957.00,05/27/21,C,s,Feb 1 2022
2.6500,0.6895,0.6895,0.6895,-0.0418,N/A,N/A,N/A,296,6895.00,05/27/21,C,s,Feb 1 2022
2.6500,0.1390,0.1496,0.1496,+0.0141,N/A,N/A,N/A,32,1496.00,05/27/21,P,s,Feb 1 2022
2.6600,0.6833,0.6833,0.6833,-0.0416,N/A,N/A,N/A,12,6833.00,05/27/21,C,s,Feb 1 2022
2.6700,0.6772,0.6772,0.6772,-0.0413,N/A,N/A,N/A,2,6772.00,05/27/21,C,s,Feb 1 2022
2.6800,0.6711,0.6711,0.6711,-0.0411,N/A,N/A,N/A,4,6711.00,05/27/21,C,s,Feb 1 2022
2.7000,0.6592,0.6592,0.6592,-0.0406,N/A,N/A,N/A,290,6592.00,05/27/21,C,s,Feb 1 2022
2.7000,0.1580,0.1693,0.1693,+0.0154,N/A,N/A,N/A,45,1693.00,05/27/21,P,s,Feb 1 2022
2.7500,0.6301,0.6301,0.6301,-0.0396,N/A,N/A,N/A,1665,6301.00,05/27/21,C,s,Feb 1 2022
2.7500,0.1800,0.1902,0.1902,+0.0164,N/A,N/A,N/A,1178,1902.00,05/27/21,P,s,Feb 1 2022
2.7700,0.6189,0.6189,0.6189,-0.0391,N/A,N/A,N/A,1,6189.00,05/27/21,C,s,Feb 1 2022
2.7800,0.6133,0.6133,0.6133,-0.0390,N/A,N/A,N/A,17,6133.00,05/27/21,C,s,Feb 1 2022
2.8000,0.6025,0.6025,0.6025,-0.0385,N/A,N/A,N/A,515,6025.00,05/27/21,C,s,Feb 1 2022
2.8000,0.2020,0.2125,0.2125,+0.0174,N/A,N/A,N/A,488,2125.00,05/27/21,P,s,Feb 1 2022
2.8500,0.5762,0.5762,0.5762,-0.0376,N/A,N/A,N/A,349,5762.00,05/27/21,C,s,Feb 1 2022
2.8500,0.2270,0.2362,0.2362,+0.0183,N/A,N/A,N/A,644,2362.00,05/27/21,P,s,Feb 1 2022
2.8600,0.5711,0.5711,0.5711,-0.0374,N/A,N/A,N/A,22,5711.00,05/27/21,C,s,Feb 1 2022
2.8700,0.5661,0.5661,0.5661,-0.0372,N/A,N/A,N/A,12,5661.00,05/27/21,C,s,Feb 1 2022
2.8800,0.5611,0.5611,0.5611,-0.0371,N/A,N/A,N/A,12,5611.00,05/27/21,C,s,Feb 1 2022
2.8900,0.5562,0.5562,0.5562,-0.0369,N/A,N/A,N/A,1,5562.00,05/27/21,C,s,Feb 1 2022
2.9000,0.5513,0.5513,0.5513,-0.0368,N/A,N/A,N/A,474,5513.00,05/27/21,C,s,Feb 1 2022
2.9000,0.2530,0.2613,0.2613,+0.0192,N/A,N/A,N/A,2099,2613.00,05/27/21,P,s,Feb 1 2022
2.9400,0.5324,0.5324,0.5324,-0.0361,N/A,N/A,N/A,1,5324.00,05/27/21,C,s,Feb 1 2022
2.9500,0.5278,0.5278,0.5278,-0.0359,N/A,N/A,N/A,41,5278.00,05/27/21,C,s,Feb 1 2022
2.9500,0.2800,0.2878,0.2878,+0.0200,N/A,N/A,N/A,8,2878.00,05/27/21,P,s,Feb 1 2022
2.9700,0.5188,0.5188,0.5188,-0.0355,N/A,N/A,N/A,12,5188.00,05/27/21,C,s,Feb 1 2022
3.0000,0.5057,0.4940,0.5057,-0.0349,N/A,N/A,N/A,5010,5057.00,05/27/21,C,s,Feb 1 2022
3.0000,0.3090,0.3158,0.3158,+0.0211,N/A,N/A,150,1369,3158.00,05/27/21,P,s,Feb 1 2022
3.0500,0.4850,0.4850,0.4850,-0.0338,N/A,N/A,N/A,77,4850.00,05/27/21,C,s,Feb 1 2022
3.0500,0.3380,0.3450,0.3450,+0.0221,N/A,N/A,N/A,45,3450.00,05/27/21,P,s,Feb 1 2022
3.1000,0.4655,0.4655,0.4655,-0.0328,N/A,N/A,N/A,196,4655.00,05/27/21,C,s,Feb 1 2022
3.1000,0.3690,0.3755,0.3755,+0.0232,N/A,N/A,N/A,217,3755.00,05/27/21,P,s,Feb 1 2022
3.1100,0.4618,0.4618,0.4618,-0.0325,N/A,N/A,N/A,4,4618.00,05/27/21,C,s,Feb 1 2022
3.1500,0.4471,0.4471,0.4471,-0.0318,N/A,N/A,N/A,218,4471.00,05/27/21,C,s,Feb 1 2022
3.1500,0.4020,0.4071,0.4071,+0.0242,N/A,N/A,N/A,50,4071.00,05/27/21,P,s,Feb 1 2022
3.2000,0.4296,0.4210,0.4296,-0.0310,N/A,N/A,N/A,275,4296.00,05/27/21,C,s,Feb 1 2022
3.2000,0.4350,0.4396,0.4396,+0.0250,N/A,N/A,N/A,10,4396.00,05/27/21,P,s,Feb 1 2022
3.2500,0.4131,0.4050,0.4131,-0.0301,N/A,N/A,N/A,5886,4131.00,05/27/21,C,s,Feb 1 2022
3.2500,0.4690,0.4731,0.4731,+0.0259,N/A,N/A,N/A,128,4731.00,05/27/21,P,s,Feb 1 2022
3.3000,0.3974,0.3980,0.3974,-0.0293,N/A,N/A,N/A,43,3974.00,05/27/21,C,s,Feb 1 2022
3.3000,0.5040,0.5074,0.5074,+0.0267,N/A,N/A,N/A,2,5074.00,05/27/21,P,s,Feb 1 2022
3.3500,0.3826,0.3840,0.3826,-0.0286,N/A,N/A,N/A,14,3826.00,05/27/21,C,s,Feb 1 2022
3.3600,0.3798,0.3798,0.3798,-0.0284,N/A,N/A,N/A,6,3798.00,05/27/21,C,s,Feb 1 2022
3.4000,0.3687,0.3710,0.3687,-0.0278,N/A,N/A,N/A,1168,3687.00,05/27/21,C,s,Feb 1 2022
3.4400,0.3581,0.3581,0.3581,-0.0272,N/A,N/A,N/A,55,3581.00,05/27/21,C,s,Feb 1 2022
3.4500,0.3555,0.3590,0.3555,-0.0271,N/A,N/A,N/A,59,3555.00,05/27/21,C,s,Feb 1 2022
3.5000,0.3431,0.3470,0.3431,-0.0263,N/A,N/A,50,4862,3431.00,05/27/21,C,s,Feb 1 2022
3.5500,0.3315,0.3350,0.3315,-0.0254,N/A,N/A,N/A,90,3315.00,05/27/21,C,s,Feb 1 2022
3.6500,0.3105,0.3140,0.3105,-0.0233,N/A,N/A,N/A,14,3105.00,05/27/21,C,s,Feb 1 2022
3.6600,0.3085,0.3085,0.3085,-0.0232,N/A,N/A,N/A,10,3085.00,05/27/21,C,s,Feb 1 2022
3.6900,0.3028,0.3028,0.3028,-0.0225,N/A,N/A,N/A,43,3028.00,05/27/21,C,s,Feb 1 2022
3.7000,0.3009,0.3050,0.3009,-0.0223,N/A,N/A,N/A,108,3009.00,05/27/21,C,s,Feb 1 2022
3.7500,0.2919,0.2960,0.2919,-0.0213,N/A,N/A,100,1567,2919.00,05/27/21,C,s,Feb 1 2022
3.9700,0.2566,0.2566,0.2566,-0.0177,N/A,N/A,N/A,3,2566.00,05/27/21,C,s,Feb 1 2022
4.0000,0.2523,0.2560,0.2523,-0.0173,N/A,N/A,305,8432,2523.00,05/27/21,C,s,Feb 1 2022
4.1000,0.2388,0.2420,0.2388,-0.0159,N/A,N/A,300,700,2388.00,05/27/21,C,s,Feb 1 2022
4.2500,0.2208,0.2240,0.2208,-0.0141,N/A,N/A,N/A,694,2208.00,05/27/21,C,s,Feb 1 2022
4.3000,0.2153,0.2180,0.2153,-0.0136,N/A,N/A,N/A,1000,2153.00,05/27/21,C,s,Feb 1 2022
4.3500,0.2100,0.2130,0.2100,-0.0131,N/A,N/A,N/A,280,2100.00,05/27/21,C,s,Feb 1 2022
4.5000,0.1952,0.1980,0.1952,-0.0119,N/A,N/A,50,2042,1952.00,05/27/21,C,s,Feb 1 2022
4.6000,0.1861,0.1890,0.1861,-0.0112,N/A,N/A,N/A,11,1861.00,05/27/21,C,s,Feb 1 2022
4.7000,0.1775,0.1810,0.1775,-0.0105,N/A,N/A,N/A,48,1775.00,05/27/21,C,s,Feb 1 2022
4.7500,0.1735,0.1770,0.1735,-0.0102,N/A,N/A,100,500,1735.00,05/27/21,C,s,Feb 1 2022
4.8000,0.1696,0.1730,0.1696,-0.0098,N/A,N/A,N/A,9,1696.00,05/27/21,C,s,Feb 1 2022
4.9000,0.1623,0.1660,0.1623,-0.0092,N/A,N/A,N/A,8,1623.00,05/27/21,C,s,Feb 1 2022
5.0000,0.1555,0.1590,0.1555,-0.0086,N/A,N/A,100,8000,1555.00,05/27/21,C,s,Feb 1 2022
5.1500,0.1462,0.1490,0.1462,-0.0079,N/A,N/A,N/A,11,1462.00,05/27/21,C,s,Feb 1 2022
5.4500,0.1301,0.1330,0.1301,-0.0067,N/A,N/A,N/A,218,1301.00,05/27/21,C,s,Feb 1 2022
5.5000,0.1277,0.1310,0.1277,-0.0065,N/A,N/A,N/A,2966,1277.00,05/27/21,C,s,Feb 1 2022
5.6500,0.1208,0.1240,0.1208,-0.0061,N/A,N/A,N/A,20,1208.00,05/27/21,C,s,Feb 1 2022
6.0000,0.1062,0.1090,0.1062,-0.0056,N/A,N/A,100,4550,1062.00,05/27/21,C,s,Feb 1 2022
6.2500,0.0968,0.1000,0.0968,-0.0054,N/A,N/A,N/A,833,968.00,05/27/21,C,s,Feb 1 2022
6.3000,0.0951,0.0990,0.0951,-0.0053,N/A,N/A,N/A,23,951.00,05/27/21,C,s,Feb 1 2022
6.3500,0.0934,0.0970,0.0934,-0.0052,N/A,N/A,N/A,30,934.00,05/27/21,C,s,Feb 1 2022
6.4500,0.0901,0.0940,0.0901,-0.0052,N/A,N/A,N/A,24,901.00,05/27/21,C,s,Feb 1 2022
6.5000,0.0885,0.0930,0.0885,-0.0051,N/A,N/A,N/A,510,885.00,05/27/21,C,s,Feb 1 2022
6.6500,0.0839,0.0880,0.0839,-0.0051,N/A,N/A,N/A,23,839.00,05/27/21,C,s,Feb 1 2022
6.7500,0.0810,0.0850,0.0810,-0.0050,N/A,N/A,N/A,47,810.00,05/27/21,C,s,Feb 1 2022
8.0000,0.0539,0.0539,0.0539,-0.0042,N/A,N/A,N/A,805,539.00,05/27/21,C,s,Feb 1 2022
1.4000,0.0025,0.0025,0.0025,+0.0001,N/A,N/A,N/A,25,25.00,05/27/21,P,,Mar 1 2022
1.5000,0.0037,0.0037,0.0037,+0.0002,N/A,N/A,N/A,305,37.00,05/27/21,P,s,Mar 1 2022
1.7000,0.0084,0.0084,0.0084,+0.0007,N/A,N/A,N/A,1000,84.00,05/27/21,P,s,Mar 1 2022
1.7500,0.0104,0.0104,0.0104,+0.0009,N/A,N/A,N/A,900,104.00,05/27/21,P,s,Mar 1 2022
1.9000,0.0194,0.0194,0.0194,+0.0017,N/A,N/A,N/A,75,194.00,05/27/21,P,s,Mar 1 2022
2.0000,0.0287,0.0287,0.0287,+0.0025,N/A,N/A,N/A,7128,287.00,05/27/21,P,s,Mar 1 2022
2.0500,0.0346,0.0346,0.0346,+0.0030,N/A,N/A,N/A,3,346.00,05/27/21,P,s,Mar 1 2022
2.1000,0.0418,0.0418,0.0418,+0.0037,N/A,N/A,N/A,133,418.00,05/27/21,P,s,Mar 1 2022
2.1500,0.0504,0.0504,0.0504,+0.0046,N/A,N/A,N/A,700,504.00,05/27/21,P,s,Mar 1 2022
2.2000,0.0606,0.0606,0.0606,+0.0055,N/A,N/A,N/A,1012,606.00,05/27/21,P,s,Mar 1 2022
2.2500,0.0700,0.0723,0.0723,+0.0065,N/A,N/A,500,6300,723.00,05/27/21,P,s,Mar 1 2022
2.3000,0.0853,0.0853,0.0853,+0.0073,N/A,N/A,N/A,22,853.00,05/27/21,P,s,Mar 1 2022
2.3500,0.0997,0.0997,0.0997,+0.0082,N/A,N/A,N/A,27,997.00,05/27/21,P,s,Mar 1 2022
2.3800,0.7320,0.7320,0.7320,-0.0392,N/A,N/A,N/A,16,7320.00,05/27/21,C,s,Mar 1 2022
2.4000,0.1070,0.1158,0.1158,+0.0092,N/A,N/A,N/A,356,1158.00,05/27/21,P,s,Mar 1 2022
2.4200,0.1227,0.1227,0.1227,+0.0095,N/A,N/A,N/A,12,1227.00,05/27/21,P,s,Mar 1 2022
2.4500,0.1250,0.1336,0.1336,+0.0100,N/A,N/A,N/A,26,1336.00,05/27/21,P,s,Mar 1 2022
2.4600,0.6802,0.6802,0.6802,-0.0379,N/A,N/A,N/A,12,6802.00,05/27/21,C,s,Mar 1 2022
2.4600,0.1290,0.1373,0.1373,+0.0101,N/A,N/A,N/A,17,1373.00,05/27/21,P,s,Mar 1 2022
2.5000,0.6559,0.6559,0.6559,-0.0373,N/A,N/A,N/A,558,6559.00,05/27/21,C,s,Mar 1 2022
2.5000,0.1480,0.1530,0.1530,+0.0107,N/A,N/A,N/A,6606,1530.00,05/27/21,P,s,Mar 1 2022
2.5400,0.6325,0.6325,0.6325,-0.0368,N/A,N/A,N/A,17,6325.00,05/27/21,C,s,Mar 1 2022
2.5500,0.1650,0.1739,0.1739,+0.0113,N/A,N/A,N/A,155,1739.00,05/27/21,P,s,Mar 1 2022
2.5700,0.6156,0.6156,0.6156,-0.0364,N/A,N/A,N/A,17,6156.00,05/27/21,C,s,Mar 1 2022
2.6000,0.5993,0.5993,0.5993,-0.0358,N/A,N/A,N/A,219,5993.00,05/27/21,C,s,Mar 1 2022
2.6000,0.1870,0.1964,0.1964,+0.0121,N/A,N/A,N/A,1261,1964.00,05/27/21,P,s,Mar 1 2022
2.6400,0.5785,0.5785,0.5785,-0.0351,N/A,N/A,N/A,12,5785.00,05/27/21,C,s,Mar 1 2022
2.6500,0.5735,0.5735,0.5735,-0.0349,N/A,N/A,N/A,296,5735.00,05/27/21,C,s,Mar 1 2022
2.6500,0.2120,0.2206,0.2206,+0.0131,N/A,N/A,N/A,36,2206.00,05/27/21,P,s,Mar 1 2022
2.6600,0.5685,0.5685,0.5685,-0.0347,N/A,N/A,N/A,12,5685.00,05/27/21,C,s,Mar 1 2022
2.6700,0.5636,0.5636,0.5636,-0.0345,N/A,N/A,N/A,2,5636.00,05/27/21,C,s,Mar 1 2022
2.6800,0.5587,0.5587,0.5587,-0.0343,N/A,N/A,N/A,4,5587.00,05/27/21,C,s,Mar 1 2022
2.7000,0.5492,0.5492,0.5492,-0.0339,N/A,N/A,N/A,290,5492.00,05/27/21,C,s,Mar 1 2022
2.7000,0.2380,0.2462,0.2462,+0.0140,N/A,N/A,N/A,48,2462.00,05/27/21,P,s,Mar 1 2022
2.7500,0.5262,0.5262,0.5262,-0.0331,N/A,N/A,N/A,1715,5262.00,05/27/21,C,s,Mar 1 2022
2.7500,0.2750,0.2640,0.2733,+0.0150,N/A,0.2880,4,1255,2733.00,05/27/21,P,s,Mar 1 2022
2.7700,0.5174,0.5174,0.5174,-0.0327,N/A,N/A,N/A,1,5174.00,05/27/21,C,s,Mar 1 2022
2.7800,0.5131,0.5131,0.5131,-0.0325,N/A,N/A,N/A,17,5131.00,05/27/21,C,s,Mar 1 2022
2.8000,0.5046,0.5046,0.5046,-0.0321,N/A,N/A,N/A,535,5046.00,05/27/21,C,s,Mar 1 2022
2.8000,0.2950,0.3016,0.3016,+0.0158,N/A,N/A,N/A,330,3016.00,05/27/21,P,s,Mar 1 2022
2.8500,0.4843,0.4843,0.4843,-0.0312,N/A,N/A,N/A,349,4843.00,05/27/21,C,s,Mar 1 2022
2.8500,0.3250,0.3314,0.3314,+0.0169,N/A,N/A,N/A,260,3314.00,05/27/21,P,s,Mar 1 2022
2.8600,0.4805,0.4805,0.4805,-0.0309,N/A,N/A,N/A,22,4805.00,05/27/21,C,s,Mar 1 2022
2.8700,0.4766,0.4766,0.4766,-0.0307,N/A,N/A,N/A,12,4766.00,05/27/21,C,s,Mar 1 2022
2.8800,0.4728,0.4728,0.4728,-0.0305,N/A,N/A,N/A,12,4728.00,05/27/21,C,s,Mar 1 2022
2.8900,0.4691,0.4691,0.4691,-0.0303,N/A,N/A,N/A,1,4691.00,05/27/21,C,s,Mar 1 2022
2.9000,0.4654,0.4654,0.4654,-0.0301,N/A,N/A,N/A,985,4654.00,05/27/21,C,s,Mar 1 2022
2.9000,0.3570,0.3624,0.3624,+0.0179,N/A,N/A,N/A,699,3624.00,05/27/21,P,s,Mar 1 2022
2.9400,0.4510,0.4510,0.4510,-0.0294,N/A,N/A,N/A,1,4510.00,05/27/21,C,s,Mar 1 2022
2.9500,0.4475,0.4475,0.4475,-0.0292,N/A,N/A,N/A,152,4475.00,05/27/21,C,s,Mar 1 2022
2.9500,0.3900,0.3945,0.3945,+0.0188,N/A,N/A,N/A,109,3945.00,05/27/21,P,s,Mar 1 2022
2.9700,0.4407,0.4407,0.4407,-0.0288,N/A,N/A,N/A,12,4407.00,05/27/21,C,s,Mar 1 2022
3.0000,0.4308,0.4230,0.4308,-0.0282,N/A,N/A,75,10819,4308.00,05/27/21,C,s,Mar 1 2022
3.0000,0.4230,0.4278,0.4278,+0.0198,N/A,N/A,150,1192,4278.00,05/27/21,P,s,Mar 1 2022
3.0500,0.4150,0.4080,0.4150,-0.0272,N/A,N/A,N/A,551,4150.00,05/27/21,C,s,Mar 1 2022
3.1000,0.4003,0.4020,0.4003,-0.0262,N/A,N/A,N/A,33,4003.00,05/27/21,C,s,Mar 1 2022
