strike,lastPrice,tradeTime,StrikeIdentifier,lastPriceIndentifier,ContractDate
3.0,0.1626,05/27/21,C,s,2024-10-01
3.05,0.1523,05/27/21,C,s,2024-10-01
3.25,0.1186,05/27/21,C,s,2024-10-01
3.5,0.0884,05/27/21,C,s,2024-10-01
3.7,0.0711,05/27/21,C,s,2024-10-01
3.75,0.0674,05/27/21,C,s,2024-10-01
4.0,0.0522,05/27/21,C,s,2024-10-01
4.5,0.0325,05/27/21,C,s,2024-10-01
4.7,0.0269,05/27/21,C,s,2024-10-01
5.0,0.0202,05/27/21,C,s,2024-10-01
5.05,0.0193,05/27/21,C,s,2024-10-01
5.3,0.0153,05/27/21,C,s,2024-10-01
5.3,2.7623,05/27/21,P,s,2024-10-01
6.75,0.0039,05/27/21,C,s,2024-10-01
1.25,0.0038,05/27/21,P,,2024-11-01
2.25,0.1648,05/27/21,P,s,2024-11-01
2.4,0.2244,05/27/21,P,s,2024-11-01
2.5,0.3969,05/27/21,C,s,2024-11-01
2.5,0.2713,05/27/21,P,s,2024-11-01
2.6,0.35,05/27/21,C,s,2024-11-01
2.65,0.3512,05/27/21,P,s,2024-11-01
2.75,0.2891,05/27/21,C,s,2024-11-01
2.85,0.2541,05/27/21,C,s,2024-11-01
2.95,0.2234,05/27/21,C,s,2024-11-01
3.0,0.2096,05/27/21,C,s,2024-11-01
3.05,0.1967,05/27/21,C,s,2024-11-01
3.25,0.1544,05/27/21,C,s,2024-11-01
3.5,0.1175,05/27/21,C,s,2024-11-01
3.7,0.0943,05/27/21,C,s,2024-11-01
3.75,0.0893,05/27/21,C,s,2024-11-01
4.0,0.0683,05/27/21,C,s,2024-11-01
4.5,0.04,05/27/21,C,s,2024-11-01
4.7,0.0323,05/27/21,C,s,2024-11-01
5.0,0.0234,05/27/21,C,s,2024-11-01
5.2,0.019,05/27/21,C,s,2024-11-01
5.3,0.0171,05/27/21,C,s,2024-11-01
5.3,2.6597,05/27/21,P,s,2024-11-01
6.75,0.0039,05/27/21,C,s,2024-11-01
1.25,0.0037,05/27/21,P,,2024-12-01
2.25,0.142,05/27/21,P,s,2024-12-01
2.4,0.1916,05/27/21,P,s,2024-12-01
2.5,0.5651,05/27/21,C,s,2024-12-01
2.5,0.2302,05/27/21,P,s,2024-12-01
2.6,0.5098,05/27/21,C,s,2024-12-01
2.65,0.2973,05/27/21,P,s,2024-12-01
2.75,0.4356,05/27/21,C,s,2024-12-01
2.85,0.3916,05/27/21,C,s,2024-12-01
2.95,0.3517,05/27/21,C,s,2024-12-01
3.0,0.3333,05/27/21,C,s,2024-12-01
3.05,0.3157,05/27/21,C,s,2024-12-01
3.25,0.2544,05/27/21,C,s,2024-12-01
3.5,0.1959,05/27/21,C,s,2024-12-01
3.7,0.1622,05/27/21,C,s,2024-12-01
3.75,0.155,05/27/21,C,s,2024-12-01
4.0,0.1231,05/27/21,C,s,2024-12-01
4.5,0.0786,05/27/21,C,s,2024-12-01
4.7,0.0658,05/27/21,C,s,2024-12-01
5.0,0.0504,05/27/21,C,s,2024-12-01
5.3,0.0387,05/27/21,C,s,2024-12-01
5.3,2.4696,05/27/21,P,s,2024-12-01
5.55,0.031,05/27/21,C,s,2024-12-01
6.75,0.0113,05/27/21,C,s,2024-12-01
2.25,0.1383,05/27/21,P,,2025-01-01
2.5,0.2278,05/27/21,P,s,2025-01-01
2.75,0.5278,05/27/21,C,s,2025-01-01
3.0,0.4224,05/27/21,C,s,2025-01-01
4.0,0.1956,05/27/21,C,s,2025-01-01
5.0,0.1227,05/27/21,C,s,2025-01-01
5.8,0.0895,05/27/21,C,s,2025-01-01
6.0,0.0821,05/27/21,C,s,2025-01-01
6.75,0.059,05/27/21,C,s,2025-01-01
2.25,0.1677,05/27/21,P,,2025-02-01
2.5,0.2655,05/27/21,P,s,2025-02-01
2.75,0.5298,05/27/21,C,s,2025-02-01
3.0,0.43,05/27/21,C,s,2025-02-01
4.0,0.2128,05/27/21,C,s,2025-02-01
5.0,0.138,05/27/21,C,s,2025-02-01
5.75,0.106,05/27/21,C,s,2025-02-01
6.0,0.0951,05/27/21,C,s,2025-02-01
6.75,0.069,05/27/21,C,s,2025-02-01
2.25,0.2195,05/27/21,P,,2025-03-01
2.5,0.3334,05/27/21,P,s,2025-03-01
2.75,0.4687,05/27/21,C,s,2025-03-01
3.0,0.3828,05/27/21,C,s,2025-03-01
4.0,0.2025,05/27/21,C,s,2025-03-01
5.0,0.1364,05/27/21,C,s,2025-03-01
5.55,0.1128,05/27/21,C,s,2025-03-01
6.0,0.0929,05/27/21,C,s,2025-03-01
6.75,0.0669,05/27/21,C,s,2025-03-01
2.19,0.2054,05/27/21,P,,2025-04-01
2.25,0.2319,05/27/21,P,s,2025-04-01
2.26,0.2366,05/27/21,P,s,2025-04-01
2.5,0.3628,05/27/21,P,s,2025-04-01
2.7,0.2299,05/27/21,C,s,2025-04-01
2.75,0.2149,05/27/21,C,s,2025-04-01
3.0,0.1542,05/27/21,C,s,2025-04-01
4.0,0.0549,05/27/21,C,s,2025-04-01
5.0,0.0245,05/27/21,C,s,2025-04-01
6.0,0.0121,05/27/21,C,s,2025-04-01
6.75,0.0072,05/27/21,C,s,2025-04-01
2.17,0.2059,05/27/21,P,,2025-05-01
2.25,0.2416,05/27/21,P,s,2025-05-01
2.26,0.2463,05/27/21,P,s,2025-05-01
2.5,0.3747,05/27/21,P,s,2025-05-01
2.7,0.2242,05/27/21,C,s,2025-05-01
2.75,0.2097,05/27/21,C,s,2025-05-01
3.0,0.1511,05/27/21,C,s,2025-05-01
4.0,0.0548,05/27/21,C,s,2025-05-01
5.0,0.0247,05/27/21,C,s,2025-05-01
6.0,0.0123,05/27/21,C,s,2025-05-01
6.75,0.0074,05/27/21,C,s,2025-05-01
2.2,0.2113,05/27/21,P,,2025-06-01
2.25,0.2332,05/27/21,P,s,2025-06-01
2.26,0.2378,05/27/21,P,s,2025-06-01
2.5,0.362,05/27/21,P,s,2025-06-01
2.7,0.2419,05/27/21,C,s,2025-06-01
2.75,0.2266,05/27/21,C,s,2025-06-01
3.0,0.1644,05/27/21,C,s,2025-06-01
4.0,0.0598,05/27/21,C,s,2025-06-01
5.0,0.0272,05/27/21,C,s,2025-06-01
5.05,0.0262,05/27/21,C,s,2025-06-01
6.0,0.0136,05/27/21,C,s,2025-06-01
6.75,0.0084,05/27/21,C,s,2025-06-01
2.23,0.2156,05/27/21,P,,2025-07-01
2.25,0.2241,05/27/21,P,s,2025-07-01
2.26,0.2285,05/27/21,P,s,2025-07-01
2.5,0.3483,05/27/21,P,s,2025-07-01
2.7,0.2622,05/27/21,C,s,2025-07-01
2.75,0.2459,05/27/21,C,s,2025-07-01
3.0,0.1796,05/27/21,C,s,2025-07-01
4.0,0.0657,05/27/21,C,s,2025-07-01
5.0,0.0304,05/27/21,C,s,2025-07-01
5.1,0.0282,05/27/21,C,s,2025-07-01
6.0,0.0154,05/27/21,C,s,2025-07-01
6.75,0.0097,05/27/21,C,s,2025-07-01
2.25,0.2239,05/27/21,P,,2025-08-01
2.26,0.2283,05/27/21,P,s,2025-08-01
2.5,0.3478,05/27/21,P,s,2025-08-01
2.7,0.269,05/27/21,C,s,2025-08-01
2.75,0.2525,05/27/21,C,s,2025-08-01
3.0,0.1849,05/27/21,C,s,2025-08-01
4.0,0.0681,05/27/21,C,s,2025-08-01
5.0,0.0322,05/27/21,C,s,2025-08-01
5.15,0.0288,05/27/21,C,s,2025-08-01
6.0,0.0164,05/27/21,C,s,2025-08-01
6.75,0.0104,05/27/21,C,s,2025-08-01
2.24,0.2248,05/27/21,P,,2025-09-01
2.25,0.2292,05/27/21,P,s,2025-09-01
2.26,0.2336,05/27/21,P,s,2025-09-01
2.5,0.3542,05/27/21,P,s,2025-09-01
2.7,0.2683,05/27/21,C,s,2025-09-01
2.75,0.2521,05/27/21,C,s,2025-09-01
3.0,0.1853,05/27/21,C,s,2025-09-01
4.0,0.069,05/27/21,C,s,2025-09-01
5.0,0.0327,05/27/21,C,s,2025-09-01
5.15,0.0293,05/27/21,C,s,2025-09-01
6.0,0.0168,05/27/21,C,s,2025-09-01
6.75,0.0107,05/27/21,C,s,2025-09-01
2.25,0.2236,05/27/21,P,,2025-10-01
2.26,0.2279,05/27/21,P,s,2025-10-01
2.27,0.2322,05/27/21,P,s,2025-10-01
2.5,0.3455,05/27/21,P,s,2025-10-01
2.7,0.2848,05/27/21,C,s,2025-10-01
2.75,0.2679,05/27/21,C,s,2025-10-01
3.0,0.1982,05/27/21,C,s,2025-10-01
4.0,0.0743,05/27/21,C,s,2025-10-01
5.0,0.0357,05/27/21,C,s,2025-10-01
5.15,0.0322,05/27/21,C,s,2025-10-01
6.0,0.0185,05/27/21,C,s,2025-10-01
6.75,0.0119,05/27/21,C,s,2025-10-01
2.25,0.1929,05/27/21,P,,2025-11-01
2.36,0.2398,05/27/21,P,s,2025-11-01
2.5,0.3075,05/27/21,P,s,2025-11-01
2.75,0.3221,05/27/21,C,s,2025-11-01
3.0,0.2433,05/27/21,C,s,2025-11-01
4.0,0.1042,05/27/21,C,s,2025-11-01
5.0,0.0516,05/27/21,C,s,2025-11-01
5.3,0.0417,05/27/21,C,s,2025-11-01
6.0,0.0253,05/27/21,C,s,2025-11-01
6.75,0.0154,05/27/21,C,s,2025-11-01
2.25,0.1464,05/27/21,P,,2025-12-01
2.5,0.241,05/27/21,P,s,2025-12-01
2.52,0.2498,05/27/21,P,s,2025-12-01
2.75,0.4373,05/27/21,C,s,2025-12-01
3.0,0.339,05/27/21,C,s,2025-12-01
4.0,0.1421,05/27/21,C,s,2025-12-01
5.0,0.0742,05/27/21,C,s,2025-12-01
5.6,0.0502,05/27/21,C,s,2025-12-01
6.0,0.0386,05/27/21,C,s,2025-12-01
6.75,0.024,05/27/21,C,s,2025-12-01
