CALLS UPDATED,CALLS VOLUME,CALLS HIGH,CALL SLOW,CALLS PRIOR SETTLE,CALLS CHANGE,CALLS LAST,PUTS LAST,PUTS CHANGE,PUTS PRIOR SETTLE,PUTS LOW,PUTS HIGH,PUTS VOLUME,PUTS UPDATED,STRIKE PRICE,Date
16:00:00 CT 30 May 2021,0,-,-,0.0020,-,-,16:00:00 CT 30 May 2021,0,-,-,14.9257,-,-,17750.0,Apr 2024
16:00:00 CT 30 May 2021,0,-,-,2.8298,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,50.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.7801,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,100.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.7303,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,150.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.6806,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,200.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.6308,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.5811,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,300.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.5313,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,350.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.4816,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,400.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.4318,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,450.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.3821,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.3324,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,550.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.2826,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,600.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.2329,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,650.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.1833,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,700.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.1337,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0004,-,-,750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.0841,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0006,-,-,800.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,2.0347,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0008,-,-,850.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.9853,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0012,-,-,900.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.9361,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0018,-,-,950.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.8870,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0025,-,-,1000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.8381,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0033,-,-,1050.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.7895,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0044,-,-,1100.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.7410,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0057,-,-,1150.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.6929,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0073,-,-,1200.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.6451,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0093,-,-,1250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.5976,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0115,-,-,1300.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.5505,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0142,-,-,1350.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.5039,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0173,-,-,1400.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.4576,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0208,-,-,1450.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.4119,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0248,-,-,1500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.3666,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0293,-,-,1550.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.3220,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0344,-,-,1600.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.2780,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0402,-,-,1650.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.2348,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0467,-,-,1700.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.1923,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0540,-,-,1750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.1505,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0620,-,-,1800.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.1096,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0708,-,-,1850.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.0695,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0804,-,-,1900.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,1.0304,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0911,-,-,1950.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.9923,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1028,-,-,2000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.9554,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1156,-,-,2050.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.9196,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1296,-,-,2100.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.8848,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1445,-,-,2150.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.8510,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1604,-,-,2200.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.8182,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1774,-,-,2250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.7864,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1953,-,-,2300.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.7557,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2144,-,-,2350.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.7264,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2348,-,-,2400.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.6985,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2567,-,-,2450.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.6718,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2798,-,-,2500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.6463,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3041,-,-,2550.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.6219,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3293,-,-,2600.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.5985,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3557,-,-,2650.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.5763,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3832,-,-,2700.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.5552,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4120,-,-,2750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.5353,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4418,-,-,2800.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.5164,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4726,-,-,2850.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.4985,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5044,-,-,2900.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.4816,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5373,-,-,2950.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.4658,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5713,-,-,3000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.4511,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6063,-,-,3050.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.4372,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6421,-,-,3100.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.4241,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6788,-,-,3150.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.4116,-,-,16:00:00 CT 30 May 2021,0,-,-,0.7161,-,-,3200.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.3997,-,-,16:00:00 CT 30 May 2021,0,-,-,0.7539,-,-,3250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.3883,-,-,16:00:00 CT 30 May 2021,0,-,-,0.7923,-,-,3300.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.3776,-,-,16:00:00 CT 30 May 2021,0,-,-,0.8313,-,-,3350.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.3675,-,-,16:00:00 CT 30 May 2021,0,-,-,0.8710,-,-,3400.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.3580,-,-,16:00:00 CT 30 May 2021,0,-,-,0.9112,-,-,3450.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.3489,-,-,16:00:00 CT 30 May 2021,0,-,-,0.9519,-,-,3500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.3403,-,-,16:00:00 CT 30 May 2021,0,-,-,0.9930,-,-,3550.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.3319,-,-,16:00:00 CT 30 May 2021,0,-,-,1.0344,-,-,3600.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.3239,-,-,16:00:00 CT 30 May 2021,0,-,-,1.0761,-,-,3650.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.3160,-,-,16:00:00 CT 30 May 2021,0,-,-,1.1180,-,-,3700.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.3084,-,-,16:00:00 CT 30 May 2021,0,-,-,1.1601,-,-,3750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.3008,-,-,16:00:00 CT 30 May 2021,0,-,-,1.2023,-,-,3800.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2935,-,-,16:00:00 CT 30 May 2021,0,-,-,1.2448,-,-,3850.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2865,-,-,16:00:00 CT 30 May 2021,0,-,-,1.2875,-,-,3900.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2798,-,-,16:00:00 CT 30 May 2021,0,-,-,1.3305,-,-,3950.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2733,-,-,16:00:00 CT 30 May 2021,0,-,-,1.3738,-,-,4000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2670,-,-,16:00:00 CT 30 May 2021,0,-,-,1.4172,-,-,4050.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2609,-,-,16:00:00 CT 30 May 2021,0,-,-,1.4609,-,-,4100.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2550,-,-,16:00:00 CT 30 May 2021,0,-,-,1.5047,-,-,4150.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2492,-,-,16:00:00 CT 30 May 2021,0,-,-,1.5487,-,-,4200.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2437,-,-,16:00:00 CT 30 May 2021,0,-,-,1.5929,-,-,4250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2382,-,-,16:00:00 CT 30 May 2021,0,-,-,1.6372,-,-,4300.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2330,-,-,16:00:00 CT 30 May 2021,0,-,-,1.6817,-,-,4350.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2278,-,-,16:00:00 CT 30 May 2021,0,-,-,1.7263,-,-,4400.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2228,-,-,16:00:00 CT 30 May 2021,0,-,-,1.7711,-,-,4450.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2179,-,-,16:00:00 CT 30 May 2021,0,-,-,1.8159,-,-,4500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2132,-,-,16:00:00 CT 30 May 2021,0,-,-,1.8609,-,-,4550.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2085,-,-,16:00:00 CT 30 May 2021,0,-,-,1.9060,-,-,4600.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.2040,-,-,16:00:00 CT 30 May 2021,0,-,-,1.9513,-,-,4650.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1997,-,-,16:00:00 CT 30 May 2021,0,-,-,1.9967,-,-,4700.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1955,-,-,16:00:00 CT 30 May 2021,0,-,-,2.0423,-,-,4750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1915,-,-,16:00:00 CT 30 May 2021,0,-,-,2.0880,-,-,4800.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1876,-,-,16:00:00 CT 30 May 2021,0,-,-,2.1338,-,-,4850.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1838,-,-,16:00:00 CT 30 May 2021,0,-,-,2.1798,-,-,4900.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1801,-,-,16:00:00 CT 30 May 2021,0,-,-,2.2259,-,-,4950.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1766,-,-,16:00:00 CT 30 May 2021,0,-,-,2.2721,-,-,5000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1731,-,-,16:00:00 CT 30 May 2021,0,-,-,2.3184,-,-,5050.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1698,-,-,16:00:00 CT 30 May 2021,0,-,-,2.3648,-,-,5100.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1665,-,-,16:00:00 CT 30 May 2021,0,-,-,2.4113,-,-,5150.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1634,-,-,16:00:00 CT 30 May 2021,0,-,-,2.4579,-,-,5200.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1603,-,-,16:00:00 CT 30 May 2021,0,-,-,2.5045,-,-,5250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1572,-,-,16:00:00 CT 30 May 2021,0,-,-,2.5513,-,-,5300.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1543,-,-,16:00:00 CT 30 May 2021,0,-,-,2.5981,-,-,5350.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1514,-,-,16:00:00 CT 30 May 2021,0,-,-,2.6449,-,-,5400.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1486,-,-,16:00:00 CT 30 May 2021,0,-,-,2.6919,-,-,5450.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1458,-,-,16:00:00 CT 30 May 2021,0,-,-,2.7388,-,-,5500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1431,-,-,16:00:00 CT 30 May 2021,0,-,-,2.7859,-,-,5550.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1404,-,-,16:00:00 CT 30 May 2021,0,-,-,2.8330,-,-,5600.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1378,-,-,16:00:00 CT 30 May 2021,0,-,-,2.8801,-,-,5650.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1352,-,-,16:00:00 CT 30 May 2021,0,-,-,2.9272,-,-,5700.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1327,-,-,16:00:00 CT 30 May 2021,0,-,-,2.9744,-,-,5750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1301,-,-,16:00:00 CT 30 May 2021,0,-,-,3.0217,-,-,5800.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1276,-,-,16:00:00 CT 30 May 2021,0,-,-,3.0689,-,-,5850.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1252,-,-,16:00:00 CT 30 May 2021,0,-,-,3.1162,-,-,5900.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1227,-,-,16:00:00 CT 30 May 2021,0,-,-,3.1635,-,-,5950.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1203,-,-,16:00:00 CT 30 May 2021,0,-,-,3.2108,-,-,6000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1179,-,-,16:00:00 CT 30 May 2021,0,-,-,3.2582,-,-,6050.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1155,-,-,16:00:00 CT 30 May 2021,0,-,-,3.3056,-,-,6100.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1131,-,-,16:00:00 CT 30 May 2021,0,-,-,3.3529,-,-,6150.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1108,-,-,16:00:00 CT 30 May 2021,0,-,-,3.4003,-,-,6200.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1085,-,-,16:00:00 CT 30 May 2021,0,-,-,3.4478,-,-,6250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1063,-,-,16:00:00 CT 30 May 2021,0,-,-,3.4953,-,-,6300.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1041,-,-,16:00:00 CT 30 May 2021,0,-,-,3.5429,-,-,6350.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.1020,-,-,16:00:00 CT 30 May 2021,0,-,-,3.5905,-,-,6400.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0999,-,-,16:00:00 CT 30 May 2021,0,-,-,3.6382,-,-,6450.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0978,-,-,16:00:00 CT 30 May 2021,0,-,-,3.6859,-,-,6500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0959,-,-,16:00:00 CT 30 May 2021,0,-,-,3.7336,-,-,6550.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0939,-,-,16:00:00 CT 30 May 2021,0,-,-,3.7815,-,-,6600.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0920,-,-,16:00:00 CT 30 May 2021,0,-,-,3.8293,-,-,6650.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0901,-,-,16:00:00 CT 30 May 2021,0,-,-,3.8772,-,-,6700.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0883,-,-,16:00:00 CT 30 May 2021,0,-,-,3.9251,-,-,6750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0865,-,-,16:00:00 CT 30 May 2021,0,-,-,3.9731,-,-,6800.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0848,-,-,16:00:00 CT 30 May 2021,0,-,-,4.0211,-,-,6850.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0831,-,-,16:00:00 CT 30 May 2021,0,-,-,4.0691,-,-,6900.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0814,-,-,16:00:00 CT 30 May 2021,0,-,-,4.1172,-,-,6950.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0798,-,-,16:00:00 CT 30 May 2021,0,-,-,4.1653,-,-,7000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0782,-,-,16:00:00 CT 30 May 2021,0,-,-,4.2135,-,-,7050.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0766,-,-,16:00:00 CT 30 May 2021,0,-,-,4.2616,-,-,7100.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0750,-,-,16:00:00 CT 30 May 2021,0,-,-,4.3098,-,-,7150.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0735,-,-,16:00:00 CT 30 May 2021,0,-,-,4.3581,-,-,7200.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0720,-,-,16:00:00 CT 30 May 2021,0,-,-,4.4063,-,-,7250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0706,-,-,16:00:00 CT 30 May 2021,0,-,-,4.4546,-,-,7300.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0691,-,-,16:00:00 CT 30 May 2021,0,-,-,4.5030,-,-,7350.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0677,-,-,16:00:00 CT 30 May 2021,0,-,-,4.5513,-,-,7400.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0664,-,-,16:00:00 CT 30 May 2021,0,-,-,4.5997,-,-,7450.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0650,-,-,16:00:00 CT 30 May 2021,0,-,-,4.6481,-,-,7500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0637,-,-,16:00:00 CT 30 May 2021,0,-,-,4.6965,-,-,7550.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0624,-,-,16:00:00 CT 30 May 2021,0,-,-,4.7449,-,-,7600.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0611,-,-,16:00:00 CT 30 May 2021,0,-,-,4.7934,-,-,7650.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0598,-,-,16:00:00 CT 30 May 2021,0,-,-,4.8419,-,-,7700.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0586,-,-,16:00:00 CT 30 May 2021,0,-,-,4.8904,-,-,7750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0574,-,-,16:00:00 CT 30 May 2021,0,-,-,4.9390,-,-,7800.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0562,-,-,16:00:00 CT 30 May 2021,0,-,-,4.9875,-,-,7850.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0551,-,-,16:00:00 CT 30 May 2021,0,-,-,5.0361,-,-,7900.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0528,-,-,16:00:00 CT 30 May 2021,0,-,-,5.1334,-,-,8000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0477,-,-,16:00:00 CT 30 May 2021,0,-,-,5.3770,-,-,8250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0431,-,-,16:00:00 CT 30 May 2021,0,-,-,5.6212,-,-,8500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0390,-,-,16:00:00 CT 30 May 2021,0,-,-,5.8658,-,-,8750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0353,-,-,16:00:00 CT 30 May 2021,0,-,-,6.1109,-,-,9000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0320,-,-,16:00:00 CT 30 May 2021,0,-,-,6.3564,-,-,9250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0291,-,-,16:00:00 CT 30 May 2021,0,-,-,6.6022,-,-,9500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0264,-,-,16:00:00 CT 30 May 2021,0,-,-,6.8483,-,-,9750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0241,-,-,16:00:00 CT 30 May 2021,0,-,-,7.0947,-,-,10000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0219,-,-,16:00:00 CT 30 May 2021,0,-,-,7.3413,-,-,10250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0200,-,-,16:00:00 CT 30 May 2021,0,-,-,7.5881,-,-,10500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0182,-,-,16:00:00 CT 30 May 2021,0,-,-,7.8351,-,-,10750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0166,-,-,16:00:00 CT 30 May 2021,0,-,-,8.0822,-,-,11000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0151,-,-,16:00:00 CT 30 May 2021,0,-,-,8.3295,-,-,11250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0138,-,-,16:00:00 CT 30 May 2021,0,-,-,8.5770,-,-,11500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0126,-,-,16:00:00 CT 30 May 2021,0,-,-,8.8245,-,-,11750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0115,-,-,16:00:00 CT 30 May 2021,0,-,-,9.0722,-,-,12000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0105,-,-,16:00:00 CT 30 May 2021,0,-,-,9.3200,-,-,12250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0096,-,-,16:00:00 CT 30 May 2021,0,-,-,9.5678,-,-,12500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0088,-,-,16:00:00 CT 30 May 2021,0,-,-,9.8158,-,-,12750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0081,-,-,16:00:00 CT 30 May 2021,0,-,-,10.0638,-,-,13000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0074,-,-,16:00:00 CT 30 May 2021,0,-,-,10.3119,-,-,13250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0068,-,-,16:00:00 CT 30 May 2021,0,-,-,10.5600,-,-,13500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0063,-,-,16:00:00 CT 30 May 2021,0,-,-,10.8082,-,-,13750.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0058,-,-,16:00:00 CT 30 May 2021,0,-,-,11.0565,-,-,14000.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0053,-,-,16:00:00 CT 30 May 2021,0,-,-,11.3048,-,-,14250.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0049,-,-,16:00:00 CT 30 May 2021,0,-,-,11.5531,-,-,14500.0,Mar 2024
16:00:00 CT 30 May 2021,0,-,-,0.0045,-,-,16:00:00 CT 30 May 2021,0,-,-,11.8015,-,-,14750.0,Mar 2024
